id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,u_lwage,lwage_hat,u_educ
1314.0,1.0,1.0,13.0,28.0,14.0,12.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,400.0,0.0,32.0,90.0,5.0,1.0,9.0,5.991465,81.0,-0.53521293,6.526678,-0.6621027
1315.0,1.0,1.0,16.0,27.0,14.0,12.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,673.0,0.0,38.0,108.0,1.0,1.0,5.0,6.511745,25.0,0.07657877,6.4351664,0.7347796
1323.0,1.0,1.0,18.0,34.0,10.0,11.0,141996.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1442.0,0.0,42.0,112.0,1.0,1.0,10.0,7.273787,100.0,1.003043,6.270744,5.653947
1334.0,1.0,1.0,18.0,32.0,16.0,10.0,358351.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,529.0,0.0,38.0,100.0,1.0,1.0,8.0,6.270988,64.0,-0.23948427,6.5104723,3.9396472
1336.0,1.0,1.0,14.0,27.0,9.0,11.0,99110.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,700.0,0.0,21.0,84.0,1.0,1.0,7.0,6.55108,49.0,0.32895353,6.2221265,0.45919672
1337.0,1.0,1.0,8.0,34.0,,4.0,141996.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,675.0,0.0,36.0,,1.0,0.0,20.0,6.514713,400.0,0.37104005,6.143673,-0.47315466
1338.0,1.0,1.0,18.0,25.0,8.0,10.0,360396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,494.0,0.0,34.0,97.0,1.0,1.0,1.0,6.202536,1.0,-0.069948174,6.2724843,1.1046827
1340.0,1.0,1.0,12.0,24.0,12.0,8.0,360396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,500.0,0.0,26.0,113.0,1.0,1.0,6.0,6.214608,36.0,-0.25010815,6.4647164,-2.8619118
1349.0,1.0,1.0,16.0,24.0,,,96681.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,450.0,0.0,27.0,,6.0,0.0,2.0,6.109248,4.0,0.057112884,6.0521355,0.43422204
1350.0,1.0,1.0,13.0,25.0,,8.0,96681.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,601.0,0.0,27.0,,6.0,1.0,6.0,6.398595,36.0,0.20157018,6.197025,-0.9424258
1353.0,1.0,1.0,13.0,28.0,9.0,12.0,99110.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,717.0,1.0,37.0,105.0,6.0,1.0,9.0,6.575076,81.0,0.31608978,6.2589865,0.25738317
1354.0,1.0,1.0,12.0,29.0,9.0,10.0,150105.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,575.0,0.0,28.0,88.0,5.0,1.0,11.0,6.35437,121.0,0.07631671,6.2780533,0.04882483
1355.0,1.0,1.0,12.0,25.0,9.0,10.0,96681.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,350.0,0.0,33.0,74.0,1.0,1.0,7.0,5.857933,49.0,-0.36419365,6.2221265,-1.5408033
1356.0,1.0,1.0,12.0,24.0,9.0,10.0,96681.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,350.0,0.0,31.0,,6.0,0.0,6.0,5.857933,36.0,-0.33909163,6.197025,-1.9424258
1358.0,0.0,1.0,16.0,29.0,12.0,12.0,484311.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,643.0,0.0,46.0,115.0,1.0,1.0,7.0,6.466145,49.0,-0.02367333,6.4898186,1.5397109
1359.0,0.0,1.0,15.0,24.0,10.0,12.0,360396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,675.0,0.0,30.0,,1.0,1.0,3.0,6.514713,9.0,0.1519913,6.3627214,-1.0768964
1360.0,0.0,1.0,15.0,28.0,12.0,12.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,679.0,0.0,34.0,91.0,1.0,1.0,7.0,6.520621,49.0,0.030802455,6.4898186,0.5397109
1361.0,0.0,1.0,12.0,27.0,12.0,9.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,534.0,0.0,34.0,103.0,4.0,1.0,9.0,6.280396,81.0,-0.24628201,6.526678,-1.6621027
1362.0,0.0,1.0,16.0,31.0,12.0,10.0,484311.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,524.0,0.0,46.0,102.0,1.0,1.0,9.0,6.261492,81.0,-0.26518622,6.526678,2.3378973
1363.0,0.0,1.0,16.0,28.0,10.0,10.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,667.0,0.0,38.0,98.0,6.0,1.0,6.0,6.50279,36.0,0.2267251,6.276065,1.3316104
1364.0,0.0,1.0,14.0,26.0,12.0,,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,370.0,0.0,35.0,,1.0,1.0,6.0,5.913503,36.0,-0.5512132,6.4647164,-0.86191165
1365.0,0.0,1.0,15.0,26.0,12.0,12.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,658.0,0.0,47.0,,6.0,1.0,5.0,6.489205,25.0,0.054038677,6.4351664,-0.2652204
1371.0,0.0,1.0,12.0,34.0,,,141996.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,700.0,0.0,39.0,,,0.0,16.0,6.55108,256.0,0.3032014,6.247879,1.9979205
1374.0,0.0,1.0,18.0,27.0,9.0,12.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,311.0,0.0,33.0,82.0,6.0,1.0,3.0,5.739793,9.0,-0.6229287,6.3627214,1.9231036
1375.0,0.0,1.0,9.0,33.0,,9.0,358351.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,841.0,0.0,44.0,,1.0,1.0,18.0,6.734591,324.0,0.26222727,6.472364,-1.1537305
1377.0,0.0,1.0,14.0,31.0,10.0,12.0,484311.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,660.0,0.0,47.0,112.0,1.0,1.0,11.0,6.49224,121.0,-0.05350514,6.545745,1.129339
1379.0,0.0,1.0,16.0,31.0,8.0,9.0,484311.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,692.0,0.0,41.0,108.0,1.0,1.0,9.0,6.539586,81.0,0.01290807,6.526678,2.3378973
1382.0,0.0,1.0,15.0,28.0,,7.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,577.0,0.0,37.0,90.0,1.0,1.0,7.0,6.357842,49.0,-0.1319764,6.4898186,0.5397109
1389.0,0.0,1.0,17.0,26.0,9.0,12.0,370732.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,705.0,0.0,32.0,,6.0,1.0,3.0,6.558198,9.0,0.19547646,6.3627214,0.9231035
1391.0,0.0,1.0,16.0,27.0,5.0,8.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,292.0,0.0,38.0,111.0,1.0,1.0,5.0,5.676754,25.0,-0.60614014,6.282894,0.79257685
1392.0,0.0,1.0,13.0,26.0,8.0,11.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,750.0,0.0,24.0,96.0,1.0,1.0,7.0,6.620073,49.0,0.13025448,6.4898186,-1.4602891
1395.0,0.0,1.0,16.0,34.0,12.0,12.0,358351.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1442.0,0.0,48.0,,1.0,0.0,12.0,7.273787,144.0,0.72518057,6.5486064,3.5225306
1396.0,0.0,1.0,16.0,33.0,16.0,16.0,358351.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1202.0,0.0,48.0,127.0,1.0,1.0,11.0,7.091742,121.0,0.54599696,6.545745,3.129339
1397.0,0.0,1.0,15.0,33.0,,8.0,358351.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1603.0,0.0,47.0,97.0,1.0,1.0,12.0,7.379632,144.0,0.9832976,6.396334,2.5803277
1399.0,0.0,1.0,14.0,32.0,,12.0,358351.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,769.0,0.0,50.0,120.0,4.0,1.0,12.0,6.645091,144.0,0.24875666,6.396334,1.5803277
1407.0,0.0,1.0,16.0,31.0,14.0,16.0,484311.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,513.0,0.0,41.0,101.0,6.0,1.0,9.0,6.240276,81.0,-0.28640214,6.526678,2.3378973
1408.0,0.0,1.0,12.0,31.0,,8.0,484311.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,805.0,0.0,38.0,100.0,1.0,0.0,13.0,6.690842,169.0,0.14382249,6.5470195,-0.08596417
1409.0,0.0,1.0,17.0,34.0,8.0,8.0,358351.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,962.0,1.0,44.0,99.0,1.0,1.0,11.0,6.869014,121.0,0.32326868,6.545745,4.1293387
1411.0,0.0,1.0,12.0,25.0,16.0,16.0,360396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,675.0,0.0,,104.0,1.0,1.0,7.0,6.514713,49.0,0.024894442,6.4898186,-2.4602892
1413.0,0.0,1.0,13.0,24.0,8.0,8.0,360396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,398.0,0.0,,116.0,1.0,1.0,5.0,5.986452,25.0,-0.4487141,6.4351664,-2.2652204
1416.0,0.0,1.0,14.0,33.0,12.0,12.0,358351.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,855.0,0.0,40.0,120.0,1.0,1.0,13.0,6.751101,169.0,0.20408136,6.5470195,1.9140358
1421.0,0.0,1.0,11.0,25.0,,9.0,96681.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,693.0,0.0,27.0,95.0,1.0,0.0,8.0,6.54103,64.0,0.29824936,6.2427807,-2.140867
1422.0,0.0,1.0,11.0,24.0,8.0,9.0,114259.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,641.0,0.0,27.0,,5.0,0.0,7.0,6.463029,49.0,0.24090223,6.2221265,-2.5408032
1423.0,0.0,1.0,13.0,27.0,10.0,8.0,99110.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,345.0,0.0,34.0,99.0,1.0,0.0,8.0,5.843544,64.0,-0.39923656,6.2427807,-0.14086695
1424.0,0.0,1.0,12.0,27.0,,,99110.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,561.0,0.0,24.0,68.0,5.0,1.0,9.0,6.329721,81.0,0.070734665,6.2589865,-0.74261683
1425.0,0.0,1.0,12.0,24.0,9.0,11.0,96681.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,684.0,0.0,21.0,,1.0,1.0,6.0,6.527958,36.0,0.33093324,6.197025,-1.9424258
1428.0,0.0,1.0,16.0,29.0,16.0,16.0,484311.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,469.0,0.0,49.0,122.0,1.0,1.0,7.0,6.150603,49.0,-0.1869435,6.3375463,1.5975081
1430.0,0.0,1.0,16.0,26.0,12.0,12.0,370732.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,300.0,0.0,37.0,106.0,6.0,1.0,4.0,5.703783,16.0,-0.6973849,6.401168,0.32978466
1431.0,0.0,1.0,18.0,25.0,12.0,9.0,360396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,673.0,0.0,37.0,101.0,1.0,1.0,1.0,6.511745,1.0,0.23926069,6.2724843,1.1046827
1432.0,0.0,1.0,16.0,24.0,12.0,9.0,360396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,385.0,0.0,29.0,,6.0,1.0,2.0,5.953243,4.0,-0.36658418,6.319827,-0.4852638
1436.0,0.0,1.0,16.0,33.0,8.0,6.0,358351.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,808.0,0.0,45.0,104.0,1.0,1.0,11.0,6.694562,121.0,0.14881687,6.545745,3.129339
1438.0,0.0,1.0,17.0,24.0,12.0,12.0,360396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,548.0,1.0,40.0,,6.0,1.0,1.0,6.306275,1.0,0.033790607,6.2724843,0.10468266
1439.0,0.0,1.0,16.0,26.0,12.0,12.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,500.0,0.0,38.0,,6.0,1.0,4.0,6.214608,16.0,-0.18655974,6.401168,0.32978466
1440.0,0.0,1.0,13.0,29.0,11.0,12.0,468402.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,727.0,1.0,38.0,99.0,1.0,1.0,10.0,6.588926,100.0,0.050490227,6.5384355,-0.26553875
1441.0,0.0,1.0,16.0,28.0,11.0,12.0,358554.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,524.0,0.0,29.0,,1.0,1.0,6.0,6.261492,36.0,-0.16684516,6.428337,1.2738132
1445.0,0.0,1.0,15.0,24.0,2.0,8.0,96681.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,450.0,0.0,36.0,,6.0,1.0,3.0,6.109248,9.0,0.014218336,6.09503,-0.1574106
1448.0,0.0,1.0,12.0,28.0,6.0,8.0,99110.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,755.0,0.0,34.0,,1.0,0.0,10.0,6.626718,100.0,0.3559741,6.270744,-0.34605289
1449.0,0.0,1.0,12.0,24.0,11.0,,96681.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,640.0,0.0,37.0,,1.0,0.0,6.0,6.461468,36.0,0.26444355,6.197025,-1.9424258
1454.0,0.0,1.0,12.0,24.0,10.0,12.0,96681.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,313.0,0.0,30.0,,1.0,1.0,6.0,5.746203,36.0,-0.45082173,6.197025,-1.9424258
1458.0,0.0,1.0,12.0,29.0,12.0,12.0,484311.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1425.0,0.0,37.0,101.0,1.0,0.0,11.0,7.261927,121.0,0.71618205,6.545745,-0.870661
1459.0,0.0,1.0,12.0,28.0,11.0,5.0,411924.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,761.0,0.0,23.0,110.0,6.0,1.0,10.0,6.634634,100.0,0.0961984,6.5384355,-1.2655388
1460.0,0.0,1.0,12.0,26.0,11.0,5.0,411924.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,600.0,0.0,35.0,94.0,1.0,1.0,8.0,6.39693,64.0,-0.11354203,6.5104723,-2.0603528
1461.0,0.0,1.0,16.0,32.0,12.0,15.0,398168.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1111.0,0.0,42.0,111.0,1.0,1.0,10.0,7.013016,100.0,0.47458062,6.5384355,2.7344613
1462.0,0.0,1.0,16.0,33.0,13.0,17.0,398168.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,763.0,0.0,50.0,120.0,1.0,1.0,11.0,6.637258,121.0,0.091512956,6.545745,3.129339
1463.0,0.0,1.0,12.0,32.0,8.0,8.0,358351.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,650.0,0.0,45.0,108.0,1.0,1.0,14.0,6.476973,196.0,-0.064011686,6.5409846,0.30385494
1464.0,0.0,1.0,14.0,27.0,16.0,16.0,370732.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1155.0,0.0,39.0,111.0,1.0,1.0,7.0,7.051856,49.0,0.56203765,6.4898186,-0.46028915
1465.0,0.0,1.0,12.0,24.0,9.0,12.0,360396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,600.0,0.0,25.0,,1.0,1.0,6.0,6.39693,36.0,-0.067786135,6.4647164,-2.8619118
1467.0,0.0,1.0,12.0,29.0,11.0,11.0,468402.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,555.0,0.0,31.0,103.0,1.0,0.0,11.0,6.318968,121.0,-0.22677727,6.545745,-0.870661
1468.0,0.0,1.0,11.0,28.0,11.0,11.0,358554.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,543.0,1.0,25.0,,1.0,0.0,11.0,6.297109,121.0,-0.24863596,6.545745,-1.870661
1469.0,0.0,1.0,11.0,25.0,11.0,11.0,348558.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,550.0,1.0,31.0,,1.0,0.0,8.0,6.309918,64.0,-0.20055433,6.5104723,-3.0603528
1470.0,0.0,1.0,11.0,31.0,,,520447.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,800.0,0.0,39.0,97.0,1.0,0.0,14.0,6.684612,196.0,0.14362706,6.5409846,-0.69614506
1472.0,0.0,1.0,11.0,26.0,10.0,11.0,358554.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1000.0,0.0,26.0,97.0,1.0,0.0,9.0,6.907755,81.0,0.3810769,6.526678,-2.6621027
1474.0,0.0,1.0,12.0,31.0,13.0,11.0,468402.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,864.0,0.0,36.0,106.0,1.0,0.0,13.0,6.761573,169.0,0.21455318,6.5470195,-0.08596417
1475.0,0.0,1.0,13.0,32.0,,6.0,346581.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,613.0,0.0,43.0,109.0,1.0,1.0,13.0,6.418365,169.0,-0.12865466,6.5470195,0.91403586
1476.0,0.0,1.0,16.0,24.0,12.0,12.0,348558.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,519.0,0.0,27.0,,1.0,1.0,2.0,6.251904,4.0,-0.06792295,6.319827,-0.4852638
1480.0,0.0,1.0,13.0,30.0,,,150105.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,707.0,0.0,45.0,96.0,1.0,1.0,11.0,6.561031,121.0,0.28297746,6.2780533,1.0488248
1485.0,0.0,1.0,13.0,26.0,10.0,10.0,99110.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,818.0,1.0,26.0,79.0,1.0,1.0,7.0,6.706862,49.0,0.48473528,6.2221265,-0.54080325
1486.0,0.0,1.0,10.0,25.0,10.0,12.0,96681.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,300.0,0.0,31.0,62.0,6.0,1.0,9.0,5.703783,81.0,-0.55520326,6.2589865,-2.742617
1490.0,1.0,1.0,16.0,30.0,9.0,9.0,484311.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,702.0,1.0,47.0,110.0,1.0,1.0,8.0,6.553934,64.0,0.043461848,6.5104723,1.9396472
1491.0,1.0,1.0,16.0,34.0,,12.0,358351.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1322.0,0.0,47.0,117.0,1.0,1.0,12.0,7.186901,144.0,0.63829464,6.5486064,3.5225306
1492.0,1.0,1.0,12.0,27.0,,12.0,99110.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,380.0,1.0,25.0,72.0,1.0,0.0,9.0,5.940171,81.0,-0.31881556,6.2589865,-0.74261683
1495.0,1.0,1.0,11.0,26.0,,,99110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,400.0,0.0,30.0,83.0,6.0,1.0,9.0,5.991465,81.0,-0.26752123,6.2589865,-1.7426168
1496.0,1.0,1.0,11.0,25.0,,,96681.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,498.0,0.0,22.0,99.0,1.0,1.0,8.0,6.2106,64.0,-0.032180663,6.2427807,-2.140867
1497.0,1.0,1.0,10.0,33.0,,11.0,167813.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,663.0,0.0,18.0,72.0,1.0,1.0,17.0,6.496775,289.0,0.26827565,6.2284994,0.38268098
1498.0,1.0,1.0,10.0,33.0,8.0,11.0,141996.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,600.0,0.0,29.0,88.0,5.0,0.0,17.0,6.39693,289.0,0.16843072,6.2284994,0.38268098
1499.0,1.0,1.0,18.0,32.0,16.0,12.0,358351.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1034.0,0.0,48.0,123.0,1.0,1.0,8.0,6.94119,64.0,0.7516864,6.189503,4.4300437
1502.0,1.0,1.0,14.0,25.0,12.0,12.0,360396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1079.0,0.0,23.0,91.0,6.0,1.0,5.0,6.98379,25.0,0.54862374,6.4351664,-1.2652204
1503.0,1.0,1.0,18.0,24.0,12.0,12.0,360396.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,400.0,0.0,31.0,98.0,6.0,1.0,0.0,5.991465,0.0,-0.07695633,6.0684214,0.7507402
1504.0,1.0,1.0,16.0,33.0,13.0,12.0,358351.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,641.0,0.0,37.0,119.0,6.0,0.0,11.0,6.463029,121.0,-0.08271619,6.545745,3.129339
